X2 Cr Ni 19-11;
Déplacement (mm);Force (N)
3.127075;16155.33
3.127075;16187.32
3.127075;16155.33
3.127075;16187.32
3.127075;16155.33
3.127075;16187.32
3.127075;16155.33
3.127075;16171.32
3.127075;16155.33
3.127075;16171.32
3.127075;16187.32
3.132085;16155.33
3.132085;16187.32
3.132085;16171.32
3.132085;16171.32
3.132085;16187.32
3.132085;16155.33
3.132085;16171.32
3.132085;16155.33
3.132085;16171.32
3.132085;16155.33
3.132085;16171.32
3.132085;16155.33
3.132085;16171.32
3.132085;16139.33
3.132085;16155.33
3.137095;16139.33
3.137095;16171.32
3.137095;16155.33
3.137095;16171.32
3.137095;16155.33
3.137095;16171.32
3.137095;16155.33
3.137095;16187.32
3.137095;16171.32
3.137095;16187.32
3.137095;16171.32
3.137095;16187.32
3.137095;16187.32
3.14127;16171.32
3.14127;16171.32
3.14127;16203.32
3.14127;16171.32
3.14127;16203.32
3.14127;16171.32
3.14127;16187.32
3.14127;16171.32
3.14127;16187.32
3.14127;16155.33
3.14127;16171.32
3.14127;16155.33
3.14127;16171.32
3.14127;16155.33
3.14628;16139.33
3.14628;16139.33
3.14628;16155.33
3.14628;16139.33
3.14628;16155.33
3.14628;16139.33
3.14628;16155.33
3.14628;16155.33
3.14628;16171.32
3.14628;16187.32
3.150455;16171.32
3.150455;16171.32
3.150455;16187.32
3.150455;16171.32
3.150455;16187.32
3.150455;16171.32
3.150455;16187.32
3.150455;16171.32
3.150455;16187.32
3.150455;16171.32
3.150455;16171.32
3.150455;16171.32
3.155465;16171.32
3.155465;16155.33
3.155465;16155.33
3.155465;16155.33
3.155465;16171.32
3.155465;16155.33
3.155465;16171.32
3.155465;16171.32
3.155465;16187.32
3.155465;16171.32
3.155465;16203.32
3.155465;16203.32
3.160475;16171.32
3.160475;16187.32
3.160475;16203.32
3.160475;16171.32
3.160475;16187.32
3.160475;16171.32
3.160475;16187.32
3.160475;16155.33
3.160475;16171.32
3.160475;16155.33
3.160475;16171.32
3.160475;16155.33
3.160475;16171.32
3.160475;16171.32
3.16465;16155.33
3.16465;16155.33
3.16465;16187.32
3.16465;16171.32
3.16465;16187.32
3.16465;16171.32
3.16465;16187.32
3.16465;16171.32
3.16465;16187.32
3.16465;16171.32
3.16465;16187.32
3.16465;16203.32
3.16465;16203.32
3.16966;16171.32
3.16966;16187.32
3.16966;16187.32
3.16966;16203.32
3.16966;16171.32
3.16966;16187.32
3.16966;16171.32
3.16966;16187.32
3.16966;16155.33
3.16966;16171.32
3.16966;16155.33
3.16966;16171.32
3.16966;16139.33
3.16966;16155.33
3.17467;16139.33
3.17467;16155.33
3.17467;16139.33
3.17467;16171.32
3.17467;16155.33
3.17467;16187.32
3.17467;16187.32
3.17467;16203.32
3.17467;16203.32
3.17467;16203.32
3.178845;16171.32
3.178845;16171.32
3.178845;16171.32
3.178845;16187.32
3.178845;16171.32
3.178845;16187.32
3.178845;16171.32
3.178845;16187.32
3.178845;16171.32
3.178845;16171.32
3.178845;16155.33
3.178845;16187.32
3.178845;16187.32
3.178845;16187.32
3.178845;16187.32
3.183855;16171.32
3.183855;16171.32
3.183855;16171.32
3.183855;16171.32
3.183855;16187.32
3.183855;16171.32
3.183855;16187.32
3.183855;16171.32
3.183855;16187.32
3.183855;16187.32
3.183855;16187.32
3.183855;16187.32
3.183855;16187.32
3.18803;16171.32
3.18803;16171.32
3.18803;16171.32
3.18803;16171.32
3.18803;16155.33
3.18803;16187.32
3.18803;16171.32
3.18803;16187.32
3.18803;16171.32
3.18803;16187.32
3.18803;16187.32
3.18803;16171.32
3.19304;16155.33
3.19304;16155.33
3.19304;16155.33
3.19304;16171.32
3.19304;16155.33
3.19304;16187.32
3.19304;16171.32
3.19304;16203.32
3.19304;16187.32
3.19304;16203.32
3.19304;16203.32
3.19805;16187.32
3.19805;16187.32
3.19805;16187.32
3.19805;16171.32
3.19805;16187.32
3.19805;16155.33
3.19805;16171.32
3.19805;16155.33
3.19805;16171.32
3.19805;16171.32
3.19805;16187.32
3.19805;16203.32
3.202225;16139.33
3.202225;16155.33
3.202225;16171.32
3.202225;16171.32
3.202225;16203.32
3.202225;16171.32
3.202225;16187.32
3.202225;16171.32
3.202225;16187.32
3.202225;16171.32
3.202225;16187.32
3.202225;16187.32
3.202225;16187.32
3.202225;16203.32
3.207235;16171.32
3.207235;16171.32
3.207235;16171.32
3.207235;16171.32
3.207235;16187.32
3.207235;16171.32
3.207235;16203.32
3.207235;16187.32
3.207235;16203.32
3.207235;16171.32
3.207235;16187.32
3.207235;16187.32
3.207235;16187.32
3.21141;16171.32
3.21141;16171.32
3.21141;16155.33
3.21141;16187.32
3.21141;16171.32
3.21141;16187.32
3.21141;16155.33
3.21141;16187.32
3.21141;16171.32
3.21141;16187.32
3.21141;16171.32
3.21141;16203.32
3.21642;16171.32
3.21642;16203.32
3.21642;16171.32
3.21642;16203.32
3.21642;16171.32
3.21642;16187.32
3.21642;16171.32
3.21642;16187.32
3.21642;16187.32
3.21642;16187.32
3.22143;16171.32
3.22143;16171.32
3.22143;16171.32
3.22143;16187.32
3.22143;16155.33
3.22143;16171.32
3.22143;16155.33
3.22143;16187.32
3.22143;16171.32
3.22143;16203.32
3.22143;16171.32
3.22143;16203.32
3.22143;16203.32
3.22143;16203.32
3.225605;16187.32
3.225605;16187.32
3.225605;16187.32
3.225605;16203.32
3.225605;16171.32
3.225605;16187.32
3.225605;16171.32
3.225605;16171.32
3.225605;16155.33
3.225605;16171.32
3.225605;16155.33
3.225605;16155.33
3.225605;16171.32
3.225605;16171.32
3.230615;16139.33
3.230615;16139.33
3.230615;16139.33
3.230615;16155.33
3.230615;16155.33
3.230615;16187.32
3.230615;16171.32
3.230615;16203.32
3.230615;16187.32
3.230615;16203.32
3.230615;16187.32
3.230615;16219.31
3.230615;16203.32
3.230615;16203.32
3.235625;16187.32
3.235625;16187.32
3.235625;16187.32
3.235625;16203.32
3.235625;16171.32
3.235625;16203.32
3.235625;16171.32
3.235625;16187.32
3.235625;16171.32
3.235625;16187.32
3.235625;16187.32
3.235625;16187.32
3.2398;16171.32
3.2398;16171.32
3.2398;16187.32
3.2398;16171.32
3.2398;16187.32
3.2398;16171.32
3.2398;16171.32
3.2398;16187.32
3.2398;16171.32
3.2398;16203.32
3.2398;16203.32
3.24481;16171.32
3.24481;16187.32
3.24481;16203.32
3.24481;16171.32
3.24481;16187.32
3.24481;16171.32
3.24481;16187.32
3.24481;16171.32
3.24481;16187.32
3.24481;16171.32
3.24481;16171.32
3.24481;16171.32
3.248985;16155.33
3.248985;16155.33
3.248985;16155.33
3.248985;16155.33
3.248985;16187.32
3.248985;16171.32
3.248985;16203.32
3.248985;16187.32
3.248985;16203.32
3.248985;16187.32
3.248985;16203.32
3.248985;16203.32
3.248985;16203.32
3.248985;16203.32
3.253995;16187.32
3.253995;16187.32
3.253995;16187.32
3.253995;16171.32
3.253995;16187.32
3.253995;16171.32
3.253995;16187.32
3.253995;16171.32
3.253995;16187.32
3.253995;16171.32
3.253995;16187.32
3.253995;16171.32
3.253995;16187.32
3.253995;16187.32
3.259005;16171.32
3.259005;16155.33
3.259005;16187.32
3.259005;16155.33
3.259005;16187.32
3.259005;16171.32
3.259005;16187.32
3.259005;16187.32
3.259005;16203.32
3.259005;16219.31
3.259005;16219.31
3.259005;16203.32
3.26318;16187.32
3.26318;16187.32
3.26318;16187.32
3.26318;16187.32
3.26318;16203.32
3.26318;16171.32
3.26318;16187.32
3.26318;16171.32
3.26318;16171.32
3.26318;16171.32
3.26318;16171.32
3.26819;16155.33
3.26819;16139.33
3.26819;16139.33
3.26819;16139.33
3.26819;16155.33
3.26819;16187.32
3.26819;16171.32
3.26819;16203.32
3.26819;16187.32
3.26819;16203.32
3.26819;16203.32
3.26819;16203.32
3.26819;16203.32
3.272365;16187.32
3.272365;16187.32
3.272365;16171.32
3.272365;16171.32
3.272365;16203.32
3.272365;16171.32
3.272365;16203.32
3.272365;16171.32
3.272365;16203.32
3.272365;16187.32
3.277375;16171.32
3.277375;16171.32
3.277375;16187.32
3.277375;16171.32
3.277375;16203.32
3.277375;16187.32
3.277375;16203.32
3.277375;16187.32
3.277375;16203.32
3.277375;16171.32
3.277375;16203.32
3.277375;16203.32
3.277375;16187.32
3.277375;16187.32
3.277375;16187.32
3.282385;16187.32
3.282385;16171.32
3.282385;16171.32
3.282385;16171.32
3.282385;16171.32
3.282385;16187.32
3.282385;16171.32
3.282385;16187.32
3.282385;16187.32
3.282385;16187.32
3.28656;16171.32
3.28656;16171.32
3.28656;16155.33
3.28656;16171.32
3.28656;16155.33
3.28656;16171.32
3.28656;16155.33
3.28656;16187.32
3.28656;16171.32
3.28656;16187.32
3.28656;16171.32
3.28656;16203.32
3.28656;16187.32
3.28656;16219.31
3.28656;16219.31
3.28656;16203.32
3.29157;16203.32
3.29157;16187.32
3.29157;16187.32
3.29157;16187.32
3.29157;16171.32
3.29157;16187.32
3.29157;16155.33
3.29157;16187.32
3.29157;16155.33
3.29157;16187.32
3.29157;16171.32
3.29157;16187.32
3.29157;16187.32
3.29658;16171.32
3.29658;16171.32
3.29658;16203.32
3.29658;16171.32
3.29658;16187.32
3.29658;16171.32
3.29658;16187.32
3.29658;16171.32
3.29658;16187.32
3.29658;16187.32
3.29658;16187.32
3.29658;16187.32
3.300755;16171.32
3.300755;16171.32
3.300755;16171.32
3.300755;16171.32
3.300755;16187.32
3.300755;16171.32
3.300755;16187.32
3.300755;16171.32
3.300755;16187.32
3.300755;16171.32
3.300755;16187.32
3.300755;16171.32
3.300755;16187.32
3.300755;16171.32
3.300755;16187.32
3.300755;16187.32
3.305765;16171.32
3.305765;16171.32
3.305765;16187.32
3.305765;16171.32
3.305765;16187.32
3.305765;16171.32
3.305765;16187.32
3.305765;16187.32
3.305765;16187.32
3.30994;16171.32
3.30994;16171.32
3.30994;16171.32
3.30994;16187.32
3.30994;16171.32
3.30994;16187.32
3.30994;16155.33
3.30994;16171.32
3.30994;16155.33
3.30994;16171.32
3.30994;16187.32
3.30994;16203.32
3.30994;16203.32
3.31495;16155.33
3.31495;16171.32
3.31495;16187.32
3.31495;16187.32
3.31495;16203.32
3.31495;16187.32
3.31495;16203.32
3.31495;16203.32
3.31495;16187.32
3.31495;16187.32
3.31495;16187.32
3.31495;16187.32
3.31996;16187.32
3.31996;16171.32
3.31996;16171.32
3.31996;16171.32
3.31996;16171.32
3.31996;16171.32
3.31996;16187.32
3.31996;16171.32
3.31996;16187.32
3.31996;16171.32
3.31996;16187.32
3.31996;16155.33
3.31996;16171.32
3.31996;16171.32
3.31996;16187.32
3.324135;16155.33
3.324135;16155.33
3.324135;16171.32
3.324135;16187.32
3.324135;16171.32
3.324135;16203.32
3.324135;16171.32
3.324135;16203.32
3.324135;16171.32
3.324135;16187.32
3.324135;16187.32
3.329145;16171.32
3.329145;16155.33
3.329145;16171.32
3.329145;16155.33
3.329145;16171.32
3.329145;16155.33
3.329145;16187.32
3.329145;16171.32
3.329145;16203.32
3.329145;16203.32
3.329145;16171.32
3.329145;16187.32
3.33332;16187.32
3.33332;16171.32
3.33332;16187.32
3.33332;16171.32
3.33332;16187.32
3.33332;16171.32
3.33332;16171.32
3.33332;16171.32
3.33332;16187.32
3.33332;16203.32
3.33332;16203.32
3.33833;16171.32
3.33833;16187.32
3.33833;16187.32
3.33833;16203.32
3.33833;16171.32
3.33833;16187.32
3.33833;16155.33
3.33833;16171.32
3.33833;16139.33
3.33833;16155.33
3.33833;16123.34
3.33833;16155.33
3.33833;16155.33
3.33833;16187.32
3.33833;16203.32
3.33833;16203.32
3.33833;16203.32
3.34334;16139.33
3.34334;16155.33
3.34334;16171.32
3.34334;16187.32
3.34334;16187.32
3.34334;16187.32
3.34334;16203.32
3.34334;16187.32
3.34334;16203.32
3.34334;16187.32
3.347515;16187.32
3.347515;16171.32
3.347515;16187.32
3.347515;16171.32
3.347515;16171.32
3.347515;16155.33
3.347515;16171.32
3.347515;16187.32
3.347515;16187.32
3.347515;16171.32
3.347515;16171.32
3.352525;16171.32
3.352525;16171.32
3.352525;16171.32
3.352525;16155.33
3.352525;16155.33
3.352525;16171.32
3.352525;16155.33
3.352525;16187.32
3.352525;16171.32
3.352525;16187.32
3.352525;16187.32
3.352525;16203.32
3.352525;16203.32
3.352525;16203.32
3.357535;16187.32
3.357535;16187.32
3.357535;16187.32
3.357535;16203.32
3.357535;16171.32
3.357535;16187.32
3.357535;16155.33
3.357535;16171.32
3.357535;16155.33
3.357535;16171.32
3.357535;16155.33
3.357535;16171.32
3.357535;16155.33
3.357535;16171.32
3.357535;16187.32
3.36171;16171.32
3.36171;16171.32
3.36171;16187.32
3.36171;16171.32
3.36171;16187.32
3.36171;16171.32
3.36171;16187.32
3.36171;16171.32
3.36171;16187.32
3.36171;16171.32
3.36171;16187.32
3.36672;16171.32
3.36672;16171.32
3.36672;16171.32
3.36672;16187.32
3.36672;16171.32
3.36672;16171.32
3.370895;16171.32
3.370895;16187.32
3.370895;16171.32
3.370895;16187.32
3.370895;16171.32
3.370895;16171.32
3.370895;16171.32
3.370895;16187.32
3.370895;16171.32
3.370895;16187.32
3.370895;16171.32
3.370895;16187.32
3.370895;16187.32
3.370895;16187.32
3.370895;16187.32
3.370895;16187.32
3.370895;16171.32
3.370895;16187.32
3.370895;16171.32
3.370895;16171.32
3.375905;16155.33
3.375905;16171.32
3.375905;16155.33
3.375905;16155.33
3.375905;16139.33
3.375905;16155.33
3.375905;16155.33
3.375905;16139.33
3.375905;16155.33
3.380915;16139.33
3.380915;16155.33
3.380915;16171.32
3.380915;16171.32
3.380915;16171.32
3.380915;16171.32
3.380915;16187.32
3.380915;16171.32
3.380915;16187.32
3.380915;16187.32
3.380915;16187.32
3.380915;16187.32
3.380915;16187.32
3.38509;16187.32
3.38509;16187.32
3.38509;16171.32
3.38509;16187.32
3.38509;16171.32
3.38509;16187.32
3.38509;16171.32
3.38509;16171.32
3.38509;16171.32
3.38509;16171.32
3.38509;16171.32
3.3901;16155.33
3.3901;16155.33
3.3901;16155.33
3.3901;16155.33
3.3901;16155.33
3.3901;16139.33
3.3901;16155.33
3.3901;16155.33
3.3901;16171.32
3.3901;16171.32
3.3901;16187.32
3.3901;16187.32
3.3901;16187.32
3.3901;16187.32
3.394275;16187.32
3.394275;16171.32
3.394275;16187.32
3.394275;16171.32
3.394275;16171.32
3.394275;16155.33
3.394275;16155.33
3.394275;16155.33
3.394275;16155.33
3.394275;16155.33
3.394275;16171.32
3.394275;16171.32
3.394275;16171.32
3.394275;16187.32
3.399285;16171.32
3.399285;16171.32
3.399285;16171.32
3.399285;16171.32
3.399285;16171.32
3.399285;16155.33
3.399285;16171.32
3.399285;16155.33
3.399285;16171.32
3.399285;16171.32
3.399285;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16171.32
3.404295;16155.33
3.404295;16155.33
3.404295;16155.33
3.404295;16155.33
3.404295;16139.33
3.40847;16139.33
3.40847;16139.33
3.40847;16139.33
3.40847;16139.33
3.40847;16155.33
3.40847;16155.33
3.40847;16171.32
3.40847;16171.32
3.40847;16187.32
3.40847;16187.32
3.40847;16203.32
3.40847;16187.32
3.40847;16187.32
3.40847;16155.33
3.41348;16187.32
3.41348;16187.32
3.41348;16171.32
3.41348;16171.32
3.41348;16155.33
3.41348;16123.34
3.41348;16123.34
3.41348;16123.34
3.41348;16123.34
3.41348;16123.34
3.41348;16155.33
3.41348;16171.32
3.41849;16155.33
3.41849;16171.32
3.41849;16171.32
3.41849;16171.32
3.41849;16171.32
3.41849;16171.32
3.41849;16187.32
3.41849;16171.32
3.41849;16171.32
3.422665;16171.32
3.422665;16171.32
3.422665;16171.32
3.422665;16171.32
3.422665;16155.33
3.422665;16171.32
3.422665;16155.33
3.422665;16171.32
3.422665;16155.33
3.422665;16155.33
3.422665;16155.33
3.422665;16171.32
3.422665;16171.32
3.422665;16171.32
3.427675;16171.32
3.427675;16171.32
3.427675;16155.33
3.427675;16171.32
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16155.33
3.427675;16171.32
3.43185;16155.33
3.43185;16171.32
3.43185;16155.33
3.43185;16155.33
3.43185;16155.33
3.43185;16155.33
3.43185;16139.33
3.43185;16139.33
3.43185;16139.33
3.43185;16155.33
3.43185;16139.33
3.43185;16155.33
3.43185;16139.33
3.43686;16155.33
3.43686;16155.33
3.43686;16155.33
3.43686;16155.33
3.43686;16155.33
3.43686;16155.33
3.43686;16171.32
3.43686;16155.33
3.43686;16171.32
3.43686;16155.33
3.43686;16171.32
3.43686;16155.33
3.43686;16155.33
3.44187;16155.33
3.44187;16155.33
3.44187;16139.33
3.44187;16155.33
3.44187;16139.33
3.44187;16139.33
3.44187;16139.33
3.44187;16155.33
3.44187;16155.33
3.44187;16155.33
3.44187;16139.33
3.44187;16139.33
3.44187;16139.33
3.44187;16139.33
3.446045;16139.33
3.446045;16139.33
3.446045;16139.33
3.446045;16139.33
3.446045;16155.33
3.446045;16155.33
3.446045;16155.33
3.446045;16155.33
3.446045;16155.33
3.451055;16155.33
3.451055;16155.33
3.451055;16155.33
3.451055;16155.33
3.451055;16155.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.451055;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16139.33
3.45523;16155.33
3.45523;16155.33
3.46024;16155.33
3.46024;16155.33
3.46024;16155.33
3.46024;16155.33
3.46024;16155.33
3.46024;16139.33
3.46024;16139.33
3.46024;16139.33
3.46024;16139.33
3.46024;16139.33
3.46024;16139.33
3.46024;16123.34
3.46024;16123.34
3.46024;16123.34
3.46024;16139.33
3.46525;16123.34
3.46525;16123.34
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.46525;16155.33
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.46525;16139.33
3.469425;16139.33
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.469425;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16123.34
3.474435;16139.33
3.474435;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16139.33
3.479445;16123.34
3.479445;16123.34
3.479445;16123.34
3.479445;16123.34
3.479445;16107.34
3.479445;16107.34
3.479445;16107.34
3.479445;16107.34
3.48362;16107.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48362;16123.34
3.48863;16123.34
3.48863;16123.34
3.48863;16123.34
3.48863;16123.34
3.48863;16123.34
3.48863;16107.34
3.48863;16107.34
3.48863;16107.34
3.48863;16107.34
3.48863;16107.34
3.492805;16107.34
3.492805;16107.34
3.492805;16107.34
3.492805;16123.34
3.492805;16107.34
3.492805;16123.34
3.492805;16123.34
3.492805;16123.34
3.492805;16107.34
3.492805;16123.34
3.492805;16107.34
3.492805;16123.34
3.492805;16107.34
3.497815;16123.34
3.497815;16123.34
3.497815;16107.34
3.497815;16107.34
3.497815;16107.34
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.497815;16091.35
3.502825;16091.35
3.502825;16091.35
3.502825;16091.35
3.502825;16091.35
3.502825;16107.34
3.502825;16107.34
3.502825;16107.34
3.502825;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16107.34
3.507;16091.35
3.507;16091.35
3.507;16091.35
3.507;16091.35
3.507;16091.35
3.507;16075.35
3.507;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16075.35
3.51201;16091.35
3.51201;16091.35
3.51201;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16091.35
3.516185;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16059.36
3.521195;16059.36
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.521195;16075.35
3.526205;16075.35
3.526205;16075.35
3.526205;16059.36
3.526205;16059.36
3.526205;16059.36
3.526205;16059.36
3.526205;16059.36
3.526205;16059.36
3.526205;16059.36
3.526205;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53038;16043.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16059.36
3.53539;16043.36
3.53539;16043.36
3.53539;16043.36
3.53539;16027.37
3.53539;16027.37
3.53539;16027.37
3.53539;16027.37
3.5404;16011.37
3.5404;16027.37
3.5404;16011.37
3.5404;16027.37
3.5404;16011.37
3.5404;16027.37
3.5404;16027.37
3.5404;16027.37
3.5404;16027.37
3.5404;16027.37
3.5404;16027.37
3.5404;16043.36
3.544575;16027.37
3.544575;16043.36
3.544575;16027.37
3.544575;16027.37
3.544575;16027.37
3.544575;16011.37
3.544575;15995.38
3.544575;15995.38
3.544575;15995.38
3.544575;15995.38
3.544575;15995.38
3.544575;15995.38
3.544575;15995.38
3.544575;16011.37
3.544575;16011.37
3.549585;16011.37
3.549585;16011.37
3.549585;16027.37
3.549585;16011.37
3.549585;16011.37
3.549585;16011.37
3.549585;16011.37
3.55376;16011.37
3.55376;16011.37
3.55376;15995.38
3.55376;15995.38
3.55376;15979.38
3.55376;15979.38
3.55376;15963.38
3.55376;15979.38
3.55376;15979.38
3.55376;15979.38
3.55376;15979.38
3.55376;15979.38
3.55376;15979.38
3.55376;15979.38
3.55877;15979.38
3.55877;15979.38
3.55877;15979.38
3.55877;15979.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.55877;15963.38
3.56378;15963.38
3.56378;15963.38
3.56378;15963.38
3.56378;15963.38
3.56378;15963.38
3.56378;15947.39
3.56378;15947.39
3.56378;15931.39
3.56378;15931.39
3.56378;15915.4
3.56378;15915.4
3.56378;15899.4
3.56378;15899.4
3.56378;15899.4
3.56378;15899.4
3.567955;15899.4
3.567955;15915.4
3.567955;15915.4
3.567955;15931.39
3.567955;15915.4
3.567955;15931.39
3.567955;15931.39
3.567955;15931.39
3.567955;15931.39
3.572965;15931.39
3.572965;15931.39
3.572965;15931.39
3.572965;15931.39
3.572965;15931.39
3.572965;15915.4
3.572965;15915.4
3.572965;15899.4
3.572965;15899.4
3.572965;15883.41
3.572965;15883.41
3.572965;15867.41
3.572965;15867.41
3.57714;15851.42
3.57714;15867.41
3.57714;15851.42
3.57714;15867.41
3.57714;15867.41
3.57714;15867.41
3.57714;15883.41
3.57714;15883.41
3.57714;15883.41
3.57714;15883.41
3.57714;15867.41
3.58215;15883.41
3.58215;15883.41
3.58215;15867.41
3.58215;15867.41
3.58215;15867.41
3.58215;15851.42
3.58215;15851.42
3.58215;15835.42
3.58215;15835.42
3.58215;15835.42
3.58215;15835.42
3.58215;15819.43
3.58215;15819.43
3.58215;15803.43
3.58215;15803.43
3.58215;15803.43
3.58716;15819.43
3.58716;15803.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15819.43
3.58716;15803.43
3.591335;15803.43
3.591335;15803.43
3.591335;15787.44
3.591335;15787.44
3.591335;15771.44
3.591335;15771.44
3.591335;15755.44
3.591335;15755.44
3.591335;15739.45
3.591335;15739.45
3.591335;15739.45
3.596345;15723.45
3.596345;15739.45
3.596345;15739.45
3.596345;15739.45
3.596345;15755.44
3.596345;15739.45
3.596345;15739.45
3.596345;15739.45
3.596345;15739.45
3.601355;15723.45
3.601355;15723.45
3.601355;15707.46
3.601355;15723.45
3.601355;15707.46
3.601355;15707.46
3.601355;15707.46
3.601355;15707.46
3.601355;15691.46
3.601355;15707.46
3.601355;15691.46
3.601355;15691.46
3.601355;15675.47
3.601355;15675.47
3.601355;15659.47
3.601355;15659.47
3.601355;15643.48
3.601355;15643.48
3.60553;15643.48
3.60553;15627.48
3.60553;15627.48
3.60553;15627.48
3.60553;15627.48
3.60553;15627.48
3.60553;15627.48
3.60553;15643.48
3.60553;15627.48
3.60553;15643.48
3.61054;15627.48
3.61054;15627.48
3.61054;15611.49
3.61054;15611.49
3.61054;15579.5
3.61054;15579.5
3.61054;15547.5
3.61054;15547.5
3.61054;15531.51
3.61054;15531.51
3.61054;15515.51
3.61054;15531.51
3.61054;15531.51
3.61054;15531.51
3.61054;15531.51
3.61054;15547.5
3.614715;15547.5
3.614715;15547.5
3.614715;15531.51
3.614715;15531.51
3.614715;15515.51
3.614715;15499.52
3.614715;15483.52
3.614715;15483.52
3.614715;15467.53
3.614715;15467.53
3.619725;15451.53
3.619725;15451.53
3.619725;15435.54
3.619725;15435.54
3.619725;15419.54
3.619725;15419.54
3.619725;15403.55
3.619725;15403.55
3.619725;15371.56
3.619725;15371.56
3.619725;15355.56
3.619725;15355.56
3.619725;15339.56
3.619725;15339.56
3.624735;15339.56
3.624735;15339.56
3.624735;15323.57
3.624735;15339.56
3.624735;15323.57
3.624735;15339.56
3.624735;15323.57
3.624735;15323.57
3.624735;15291.58
3.62891;15307.57
3.62891;15275.58
3.62891;15275.58
3.62891;15243.59
3.62891;15243.59
3.62891;15227.6
3.62891;15211.6
3.62891;15179.61
3.62891;15179.61
3.62891;15147.62
3.62891;15163.62
3.62891;15147.62
3.62891;15147.62
3.63392;15131.63
3.63392;15131.63
3.63392;15115.63
3.63392;15115.63
3.63392;15099.63
3.63392;15083.64
3.63392;15067.64
3.63392;15067.64
3.63392;15035.65
3.63392;15035.65
3.63392;15003.66
3.63392;15003.66
3.63392;14971.67
3.63392;14971.67
3.63392;14939.68
3.63392;14907.69
3.638095;14939.68
3.638095;14907.69
3.638095;14875.7
3.638095;14859.7
3.638095;14843.71
3.638095;14827.71
3.638095;14811.72
3.638095;14811.72
3.638095;14779.73
3.638095;14779.73
3.638095;14763.73
3.638095;14763.73
3.638095;14731.74
3.638095;14731.74
3.643105;14699.75
3.643105;14683.75
3.643105;14635.77
3.643105;14619.77
3.648115;14571.79
3.648115;14555.79
3.648115;14507.81
3.648115;14491.81
3.648115;14459.82
3.648115;14443.82
3.648115;14411.83
3.648115;14411.83
3.648115;14379.84
3.648115;14379.84
3.65229;14347.85
3.65229;14331.86
3.65229;14299.87
3.65229;14267.87
3.65229;14219.89
3.65229;14187.9
3.65229;14139.91
